Route,Type,Time
56,Accept,10/14/22 3:23 PM
56,Accept,10/14/22 3:23 PM
50,Accept,10/17/22 12:38 PM
50,Accept,10/17/22 12:38 PM
50,Accept,10/17/22 12:38 PM
50,Accept,10/17/22 12:38 PM
50,Accept,10/17/22 12:38 PM
8010,Accept,10/17/22 2:16 PM
8010,Accept,10/17/22 2:16 PM
8010,Accept,10/17/22 2:16 PM
8010,Accept,10/17/22 2:16 PM
8010,Accept,10/17/22 2:16 PM
8010,Accept,10/17/22 2:16 PM
8010,Accept,10/17/22 2:16 PM
8010,Accept,10/17/22 2:16 PM
6,Accept,10/17/22 2:41 PM
6,Accept,10/17/22 2:41 PM
6,Accept,10/17/22 2:41 PM
6,Accept,10/17/22 2:41 PM
6,Accept,10/17/22 2:41 PM
6,Accept,10/17/22 2:41 PM
51,Accept,10/17/22 2:54 PM
51,Accept,10/17/22 2:54 PM
51,Accept,10/17/22 2:54 PM
51,Accept,10/17/22 2:54 PM
51,Accept,10/17/22 2:54 PM
51,Accept,10/17/22 2:54 PM
52,Accept,10/17/22 2:54 PM
52,Accept,10/17/22 2:54 PM
52,Accept,10/17/22 2:54 PM
52,Accept,10/17/22 2:54 PM
8040,Accept,10/17/22 2:54 PM
8040,Accept,10/17/22 2:54 PM
8040,Accept,10/17/22 2:54 PM
8040,Accept,10/17/22 2:54 PM
56,Accept,10/17/22 3:26 PM
56,Accept,10/17/22 3:26 PM
56,Accept,10/17/22 3:26 PM
56,Accept,10/17/22 3:26 PM
56,Accept,10/17/22 3:26 PM
56,Accept,10/17/22 3:26 PM
12,Accept,10/17/22 4:33 PM
12,Accept,10/17/22 4:33 PM
12,Accept,10/17/22 4:33 PM
12,Accept,10/17/22 4:33 PM
47,Accept,10/17/22 4:33 PM
47,Accept,10/17/22 4:33 PM
47,Accept,10/17/22 4:33 PM
47,Accept,10/17/22 4:33 PM
47,Accept,10/17/22 4:33 PM
47,Accept,10/17/22 4:33 PM
12,Accept,10/13/22 3:37 PM
12,Accept,10/13/22 3:37 PM
12,Accept,10/13/22 3:37 PM
47,Accept,10/13/22 3:58 PM
47,Accept,10/13/22 3:58 PM
47,Accept,10/13/22 3:58 PM
47,Accept,10/13/22 3:58 PM
47,Accept,10/13/22 3:58 PM
47,Accept,10/13/22 3:58 PM
47,Accept,10/13/22 3:58 PM
47,Accept,10/13/22 3:58 PM
47,Accept,10/13/22 3:58 PM
50,Accept,10/13/22 4:41 PM
50,Accept,10/13/22 4:41 PM
50,Accept,10/13/22 4:41 PM
50,Accept,10/13/22 4:41 PM
52,Accept,10/13/22 4:41 PM
52,Accept,10/13/22 4:41 PM
52,Accept,10/13/22 4:41 PM
52,Accept,10/13/22 4:41 PM
8040,Accept,10/14/22 11:43 AM
8040,Accept,10/14/22 11:43 AM
8040,Accept,10/14/22 11:43 AM
8040,Accept,10/14/22 11:43 AM
8040,Accept,10/14/22 11:43 AM
52,Accept,10/14/22 11:43 AM
52,Accept,10/14/22 11:43 AM
52,Accept,10/14/22 11:43 AM
52,Accept,10/14/22 11:43 AM
52,Accept,10/14/22 11:43 AM
12,Accept,10/14/22 12:29 PM
12,Accept,10/14/22 12:29 PM
12,Accept,10/14/22 12:29 PM
12,Accept,10/14/22 12:29 PM
6,Accept,10/14/22 1:34 PM
6,Accept,10/14/22 1:34 PM
6,Accept,10/14/22 1:34 PM
6,Accept,10/14/22 1:34 PM
6,Accept,10/14/22 1:34 PM
51,Accept,10/14/22 2:14 PM
51,Accept,10/14/22 2:14 PM
51,Accept,10/14/22 2:14 PM
51,Accept,10/14/22 2:14 PM
51,Accept,10/14/22 2:14 PM
8010,Accept,10/14/22 2:14 PM
8010,Accept,10/14/22 2:14 PM
8010,Accept,10/14/22 2:14 PM
8010,Accept,10/14/22 2:14 PM
8010,Accept,10/14/22 2:14 PM
8010,Accept,10/14/22 2:14 PM
47,Accept,10/14/22 3:26 PM
47,Accept,10/14/22 3:26 PM
47,Accept,10/14/22 3:26 PM
47,Accept,10/14/22 3:26 PM
47,Accept,10/14/22 3:26 PM
50,Accept,10/18/22 1:33 PM
50,Accept,10/18/22 1:33 PM
50,Accept,10/18/22 1:33 PM
50,Accept,10/18/22 1:33 PM
50,Accept,10/18/22 1:33 PM
6,Accept,10/18/22 2:58 PM
6,Accept,10/18/22 2:58 PM
6,Accept,10/18/22 2:58 PM
6,Accept,10/18/22 2:58 PM
12,Accept,10/18/22 4:38 PM
12,Accept,10/18/22 4:38 PM
12,Accept,10/18/22 4:38 PM
12,Accept,10/18/22 4:38 PM
47,Accept,10/18/22 4:38 PM
47,Accept,10/18/22 4:38 PM
47,Accept,10/18/22 4:38 PM
47,Accept,10/18/22 4:38 PM
47,Accept,10/18/22 4:38 PM
47,Accept,10/18/22 4:38 PM
56,Accept,10/18/22 4:38 PM
56,Accept,10/18/22 4:38 PM
56,Accept,10/18/22 4:38 PM
56,Accept,10/18/22 4:38 PM
56,Accept,10/18/22 4:38 PM
56,Accept,10/18/22 4:38 PM
56,Accept,10/18/22 4:38 PM
50,Accept,10/19/22 11:49 AM
50,Accept,10/19/22 11:49 AM
50,Accept,10/19/22 11:49 AM
8010,Accept,10/18/22 1:23 PM
8010,Accept,10/18/22 1:23 PM
8010,Accept,10/18/22 1:23 PM
8010,Accept,10/18/22 1:23 PM
8040,Accept,10/18/22 1:23 PM
8040,Accept,10/18/22 1:23 PM
8040,Accept,10/18/22 1:23 PM
8040,Accept,10/18/22 1:23 PM
8040,Accept,10/18/22 1:23 PM
8060,Accept,10/18/22 1:23 PM
8060,Accept,10/18/22 1:23 PM
8060,Accept,10/18/22 1:23 PM
8060,Accept,10/18/22 1:23 PM
52,Accept,10/18/22 1:51 PM
52,Accept,10/18/22 1:51 PM
52,Accept,10/18/22 1:51 PM
52,Accept,10/18/22 1:51 PM
52,Accept,10/18/22 1:51 PM
52,Accept,10/24/22 1:37 PM
52,Accept,10/24/22 1:37 PM
52,Accept,10/24/22 1:37 PM
52,Accept,10/24/22 1:37 PM
52,Accept,10/24/22 1:37 PM
50,Accept,10/24/22 1:37 PM
50,Accept,10/24/22 1:37 PM
50,Accept,10/24/22 1:37 PM
6,Accept,10/24/22 2:31 PM
6,Accept,10/24/22 2:31 PM
6,Accept,10/24/22 2:31 PM
6,Accept,10/24/22 2:31 PM
6,Accept,10/24/22 2:31 PM
6,Accept,10/24/22 2:31 PM
47,Accept,10/24/22 2:47 PM
47,Accept,10/24/22 2:47 PM
47,Accept,10/24/22 2:47 PM
47,Accept,10/24/22 2:47 PM
8040,Accept,10/24/22 3:02 PM
8040,Accept,10/24/22 3:03 PM
8040,Accept,10/24/22 3:03 PM
8040,Accept,10/24/22 3:03 PM
12,Accept,10/24/22 3:52 PM
12,Accept,10/24/22 3:52 PM
12,Accept,10/24/22 3:52 PM
12,Accept,10/24/22 3:52 PM
56,Accept,10/24/22 4:54 PM
56,Accept,10/24/22 4:54 PM
56,Accept,10/24/22 4:54 PM
56,Accept,10/24/22 4:54 PM
56,Accept,10/24/22 4:54 PM
56,Accept,10/24/22 4:54 PM
51,Accept,10/24/22 1:13 PM
51,Accept,10/24/22 1:13 PM
51,Accept,10/24/22 1:13 PM
51,Accept,10/24/22 1:13 PM
50,Accept,10/24/22 1:37 PM
8010,Accept,10/24/22 2:03 PM
8010,Accept,10/24/22 2:03 PM
8010,Accept,10/24/22 2:03 PM
8010,Accept,10/24/22 2:03 PM
8010,Accept,10/24/22 2:03 PM
8010,Accept,10/24/22 2:03 PM
50,Accept,10/21/22 12:17 PM
50,Accept,10/21/22 12:17 PM
12,Accept,11/18/22 3:48 PM
51,Accept,11/18/22 3:48 PM
51,Accept,11/18/22 3:48 PM
51,Accept,11/18/22 3:48 PM
51,Accept,11/18/22 3:48 PM
51,Accept,11/18/22 3:48 PM
51,Accept,11/18/22 3:48 PM
8040,Accept,11/18/22 3:48 PM
50,Accept,11/18/22 3:14 PM
50,Accept,11/18/22 3:14 PM
50,Accept,11/18/22 3:14 PM
50,Accept,11/18/22 3:14 PM
50,Accept,11/18/22 3:14 PM
52,Accept,11/18/22 3:14 PM
52,Accept,11/18/22 3:14 PM
52,Accept,11/18/22 3:14 PM
52,Accept,11/18/22 3:14 PM
52,Accept,11/18/22 3:14 PM
8040,Accept,11/18/22 3:14 PM
8040,Accept,11/18/22 3:14 PM
8040,Accept,11/18/22 3:14 PM
8040,Accept,11/18/22 3:14 PM
12,Accept,11/16/22 4:10 PM
8010,Accept,11/16/22 1:24 PM
8010,Accept,11/16/22 1:24 PM
8010,Accept,11/16/22 1:24 PM
8010,Accept,11/16/22 1:24 PM
8010,Accept,11/16/22 1:24 PM
8010,Accept,11/16/22 1:24 PM
47,Accept,11/16/22 1:24 PM
47,Accept,11/16/22 1:24 PM
47,Accept,11/16/22 1:24 PM
47,Accept,11/16/22 1:24 PM
47,Accept,11/16/22 1:24 PM
47,Accept,11/16/22 1:24 PM
8040,Accept,11/16/22 1:24 PM
8040,Accept,11/16/22 1:24 PM
8040,Accept,11/16/22 1:24 PM
8040,Accept,11/16/22 1:24 PM
8040,Accept,11/16/22 1:24 PM
52,Accept,11/16/22 1:24 PM
52,Accept,11/16/22 1:24 PM
52,Accept,11/16/22 1:24 PM
52,Accept,11/16/22 1:24 PM
51,Accept,11/16/22 1:24 PM
51,Accept,11/16/22 1:24 PM
51,Accept,11/16/22 1:24 PM
51,Accept,11/16/22 1:24 PM
51,Accept,11/16/22 1:24 PM
12,Accept,11/16/22 4:10 PM
12,Accept,11/16/22 4:10 PM
12,Accept,11/16/22 4:10 PM
6,Accept,11/16/22 4:15 PM
6,Accept,11/16/22 4:15 PM
6,Accept,11/16/22 4:15 PM
6,Accept,11/16/22 4:15 PM
6,Accept,11/16/22 4:15 PM
6,Accept,11/16/22 4:15 PM
47,Accept,11/16/22 5:30 PM
47,Accept,11/16/22 5:30 PM
47,Accept,11/16/22 5:30 PM
47,Accept,11/16/22 5:30 PM
47,Accept,11/16/22 5:30 PM
50,Accept,11/16/22 5:10 PM
50,Accept,11/16/22 5:10 PM
50,Accept,11/16/22 5:10 PM
50,Accept,11/16/22 5:10 PM
52,Accept,11/16/22 5:10 PM
52,Accept,11/16/22 5:10 PM
52,Accept,11/16/22 5:10 PM
52,Accept,11/16/22 5:10 PM
56,Accept,11/16/22 5:10 PM
56,Accept,11/16/22 5:10 PM
56,Accept,11/16/22 5:10 PM
56,Accept,11/16/22 5:10 PM
56,Accept,11/16/22 5:10 PM
56,Accept,11/16/22 5:10 PM
56,Accept,11/16/22 5:10 PM
6,Accept,11/17/22 12:33 PM
6,Accept,11/17/22 12:33 PM
6,Accept,11/17/22 12:33 PM
6,Accept,11/17/22 12:33 PM
6,Accept,11/17/22 12:33 PM
50,Accept,11/17/22 12:33 PM
50,Accept,11/17/22 12:33 PM
50,Accept,11/17/22 12:33 PM
50,Accept,11/17/22 12:33 PM
56,Accept,11/19/22 1:55 PM
56,Accept,11/19/22 1:55 PM
56,Accept,11/19/22 1:55 PM
56,Accept,11/19/22 1:55 PM
56,Accept,11/19/22 1:55 PM
56,Accept,11/19/22 1:55 PM
47,Accept,11/19/22 4:37 PM
47,Accept,11/19/22 4:37 PM
47,Accept,11/19/22 4:37 PM
47,Accept,11/19/22 4:37 PM
8010,Accept,11/21/22 12:58 PM
8010,Accept,11/21/22 12:58 PM
8010,Accept,11/21/22 12:58 PM
8010,Accept,11/21/22 12:58 PM
8040,Accept,11/21/22 12:58 PM
8040,Accept,11/21/22 12:58 PM
8040,Accept,11/21/22 12:58 PM
8040,Accept,11/21/22 12:58 PM
50,Accept,11/21/22 12:58 PM
50,Accept,11/21/22 12:58 PM
50,Accept,11/21/22 12:58 PM
50,Accept,11/21/22 12:58 PM
8040,Accept,11/21/22 1:25 PM
8040,Accept,11/21/22 1:25 PM
8040,Accept,11/21/22 1:25 PM
8040,Accept,11/21/22 1:25 PM
52,Accept,11/21/22 1:07 PM
52,Accept,11/21/22 1:07 PM
52,Accept,11/21/22 1:07 PM
52,Accept,11/21/22 1:07 PM
52,Accept,11/21/22 1:07 PM
52,Accept,11/21/22 1:07 PM
6,Accept,11/21/22 2:46 PM
6,Accept,11/21/22 2:46 PM
6,Accept,11/21/22 2:46 PM
6,Accept,11/21/22 2:46 PM
6,Accept,11/21/22 2:46 PM
47,Accept,11/21/22 4:28 PM
47,Accept,11/21/22 4:28 PM
47,Accept,11/21/22 4:28 PM
47,Accept,11/21/22 4:28 PM
47,Accept,11/21/22 4:28 PM
47,Accept,11/21/22 4:28 PM
51,Accept,11/21/22 2:48 PM
51,Accept,11/21/22 2:48 PM
51,Accept,11/21/22 2:48 PM
51,Accept,11/21/22 2:48 PM
51,Accept,11/21/22 2:48 PM
56,Accept,11/21/22 6:11 PM
56,Accept,11/21/22 6:11 PM
56,Accept,11/21/22 6:11 PM
56,Accept,11/21/22 6:11 PM
56,Accept,11/21/22 6:11 PM
56,Accept,11/21/22 6:11 PM
12,Accept,11/22/22 8:22 AM
12,Accept,11/22/22 8:22 AM
12,Accept,11/22/22 8:22 AM
12,Accept,11/22/22 8:22 AM
47,Accept,11/30/22 3:50 PM
47,Accept,11/30/22 3:51 PM
47,Accept,11/30/22 3:51 PM
47,Accept,11/30/22 3:51 PM
50,Accept,11/30/22 3:51 PM
50,Accept,11/30/22 3:51 PM
50,Accept,11/30/22 3:51 PM
50,Accept,11/30/22 3:51 PM
50,Accept,11/30/22 3:51 PM
51,Accept,11/30/22 3:51 PM
51,Accept,11/30/22 3:51 PM
51,Accept,11/30/22 3:51 PM
51,Accept,11/30/22 3:51 PM
51,Accept,11/30/22 3:51 PM
51,Accept,11/30/22 3:51 PM
51,Accept,11/30/22 3:51 PM
52,Accept,11/30/22 3:51 PM
52,Accept,11/30/22 3:51 PM
52,Accept,11/30/22 3:51 PM
52,Accept,11/30/22 3:51 PM
52,Accept,11/30/22 3:51 PM
56,Accept,11/30/22 4:32 PM
56,Accept,11/30/22 4:32 PM
56,Accept,11/30/22 4:32 PM
56,Accept,11/30/22 4:32 PM
56,Accept,11/30/22 4:32 PM
12,Accept,11/30/22 4:32 PM
12,Accept,11/30/22 4:33 PM
12,Accept,11/30/22 4:33 PM
12,Accept,11/30/22 4:33 PM
12,Accept,11/30/22 4:33 PM
8040,Accept,11/30/22 12:28 PM
8040,Accept,11/30/22 12:28 PM
8040,Accept,11/30/22 12:28 PM
8040,Accept,11/30/22 12:28 PM
8040,Accept,11/30/22 12:28 PM
8060,Accept,11/22/22 4:57 PM
8060,Accept,11/22/22 4:57 PM
8060,Accept,11/22/22 4:57 PM
8060,Accept,11/22/22 4:57 PM
51,Accept,11/23/22 10:16 AM
51,Accept,11/23/22 10:16 AM
51,Accept,11/23/22 10:16 AM
51,Accept,11/23/22 10:16 AM
12,Accept,11/23/22 12:57 PM
12,Accept,11/23/22 12:57 PM
12,Accept,11/23/22 12:57 PM
12,Accept,11/23/22 12:57 PM
56,Accept,11/23/22 3:19 PM
56,Accept,11/23/22 3:19 PM
56,Accept,11/23/22 3:19 PM
56,Accept,11/23/22 3:19 PM
56,Accept,11/23/22 3:19 PM
50,Accept,11/28/22 11:36 AM
50,Accept,11/28/22 11:36 AM
50,Accept,11/28/22 11:36 AM
50,Accept,11/28/22 11:36 AM
50,Accept,11/28/22 11:36 AM
47,Accept,11/2/22 4:40 PM
56,Accept,11/2/22 5:00 PM
56,Accept,11/2/22 5:00 PM
56,Accept,11/2/22 5:00 PM
56,Accept,11/2/22 5:00 PM
56,Accept,11/2/22 5:00 PM
50,Accept,11/3/22 12:47 PM
50,Accept,11/3/22 12:47 PM
50,Accept,11/3/22 12:47 PM
50,Accept,11/3/22 12:47 PM
52,Accept,10/31/22 12:29 PM
52,Accept,10/31/22 12:29 PM
52,Accept,10/31/22 12:29 PM
52,Accept,10/31/22 12:29 PM
50,Accept,10/31/22 12:29 PM
50,Accept,10/31/22 12:29 PM
50,Accept,10/31/22 12:29 PM
50,Accept,10/31/22 12:29 PM
50,Accept,10/31/22 12:29 PM
8010,Accept,10/31/22 1:07 PM
8010,Accept,10/31/22 1:07 PM
8010,Accept,10/31/22 1:07 PM
8010,Accept,10/31/22 1:07 PM
12,Accept,10/31/22 2:00 PM
12,Accept,10/31/22 2:00 PM
12,Accept,10/31/22 2:00 PM
12,Accept,10/31/22 2:00 PM
8040,Accept,10/31/22 2:00 PM
8040,Accept,10/31/22 2:00 PM
8040,Accept,10/31/22 2:00 PM
8040,Accept,10/31/22 2:00 PM
56,Accept,10/31/22 2:56 PM
56,Accept,10/31/22 2:56 PM
56,Accept,10/31/22 2:56 PM
56,Accept,10/31/22 2:56 PM
56,Accept,10/31/22 2:56 PM
56,Accept,10/31/22 2:56 PM
6,Accept,10/31/22 3:27 PM
6,Accept,10/31/22 3:27 PM
6,Accept,10/31/22 3:27 PM
6,Accept,10/31/22 3:27 PM
6,Accept,10/31/22 3:27 PM
56,Accept,10/28/22 3:33 PM
56,Accept,10/28/22 3:33 PM
56,Accept,10/28/22 3:33 PM
56,Accept,10/28/22 3:33 PM
56,Accept,10/28/22 3:33 PM
56,Accept,10/28/22 3:33 PM
51,Accept,10/31/22 1:32 PM
51,Accept,10/31/22 1:32 PM
51,Accept,10/31/22 1:32 PM
51,Accept,10/31/22 1:32 PM
47,Accept,10/31/22 4:02 PM
47,Accept,10/31/22 4:02 PM
47,Accept,10/31/22 4:02 PM
47,Accept,10/31/22 4:02 PM
47,Accept,10/31/22 4:02 PM
47,Accept,10/31/22 4:02 PM
47,Accept,10/31/22 4:02 PM
8010,Accept,11/1/22 1:27 PM
8010,Accept,11/1/22 1:27 PM
8010,Accept,11/1/22 1:27 PM
8010,Accept,11/1/22 1:27 PM
8010,Accept,11/1/22 1:27 PM
50,Accept,11/1/22 1:27 PM
50,Accept,11/1/22 1:27 PM
50,Accept,11/1/22 1:27 PM
50,Accept,11/1/22 1:27 PM
52,Accept,11/1/22 1:27 PM
52,Accept,11/1/22 1:27 PM
52,Accept,11/1/22 1:27 PM
52,Accept,11/1/22 1:27 PM
8060,Accept,11/1/22 2:11 PM
8060,Accept,11/1/22 2:11 PM
8060,Accept,11/1/22 2:11 PM
8060,Accept,11/1/22 2:11 PM
12,Accept,11/1/22 2:44 PM
12,Accept,11/1/22 2:45 PM
12,Accept,11/1/22 2:45 PM
12,Accept,11/1/22 2:45 PM
51,Accept,11/1/22 2:45 PM
51,Accept,11/1/22 2:45 PM
51,Accept,11/1/22 2:45 PM
51,Accept,11/1/22 2:45 PM
51,Accept,11/1/22 2:45 PM
8040,Accept,11/1/22 2:54 PM
8040,Accept,11/1/22 2:54 PM
8040,Accept,11/1/22 2:54 PM
8040,Accept,11/1/22 2:54 PM
8040,Accept,11/1/22 2:54 PM
6,Accept,11/1/22 3:02 PM
6,Accept,11/1/22 3:02 PM
6,Accept,11/1/22 3:02 PM
6,Accept,11/1/22 3:02 PM
12,Accept,11/2/22 4:57 PM
12,Accept,11/2/22 4:57 PM
12,Accept,11/2/22 4:57 PM
12,Accept,11/2/22 4:57 PM
52,Accept,11/3/22 12:15 PM
52,Accept,11/3/22 12:15 PM
52,Accept,11/3/22 12:15 PM
52,Accept,11/3/22 12:15 PM
52,Accept,11/3/22 12:15 PM
56,Accept,11/3/22 2:51 PM
56,Accept,11/3/22 2:51 PM
56,Accept,11/3/22 2:51 PM
56,Accept,11/3/22 2:51 PM
8010,Accept,11/3/22 2:51 PM
8010,Accept,11/3/22 2:52 PM
8010,Accept,11/3/22 2:52 PM
8010,Accept,11/3/22 2:52 PM
8010,Accept,11/3/22 2:52 PM
8010,Accept,11/3/22 2:52 PM
8060,Accept,11/3/22 2:52 PM
8060,Accept,11/3/22 2:52 PM
8060,Accept,11/3/22 2:52 PM
8060,Accept,11/3/22 2:52 PM
47,Accept,11/3/22 3:00 PM
47,Accept,11/3/22 3:00 PM
47,Accept,11/3/22 3:00 PM
47,Accept,11/3/22 3:00 PM
47,Accept,11/3/22 3:00 PM
51,Accept,11/3/22 3:00 PM
51,Accept,11/3/22 3:01 PM
51,Accept,11/3/22 3:01 PM
51,Accept,11/3/22 3:01 PM
51,Accept,11/3/22 3:01 PM
6,Accept,11/3/22 3:29 PM
6,Accept,11/3/22 3:29 PM
6,Accept,11/3/22 3:29 PM
6,Accept,11/3/22 3:29 PM
6,Accept,11/3/22 3:29 PM
8040,Accept,11/3/22 3:32 PM
8040,Accept,11/3/22 3:32 PM
8040,Accept,11/3/22 3:32 PM
8040,Accept,11/3/22 3:32 PM
12,Accept,11/3/22 3:37 PM
12,Accept,11/3/22 3:37 PM
12,Accept,11/3/22 3:37 PM
12,Accept,11/3/22 3:37 PM
47,Accept,9/30/22 2:07 PM
56,Accept,9/30/22 3:16 PM
56,Accept,9/30/22 3:16 PM
56,Accept,9/30/22 3:16 PM
56,Accept,9/30/22 3:16 PM
56,Accept,9/30/22 3:16 PM
56,Accept,9/30/22 3:16 PM
50,Accept,10/3/22 12:27 PM
50,Accept,10/3/22 12:27 PM
50,Accept,10/3/22 12:27 PM
50,Accept,10/3/22 12:27 PM
52,Accept,10/3/22 12:55 PM
52,Accept,10/3/22 12:55 PM
52,Accept,10/3/22 12:55 PM
52,Accept,10/3/22 12:55 PM
52,Accept,10/3/22 12:55 PM
52,Accept,10/3/22 12:55 PM
12,Accept,10/3/22 1:58 PM
12,Accept,10/3/22 1:58 PM
12,Accept,10/3/22 1:58 PM
12,Accept,10/3/22 1:58 PM
12,Accept,10/3/22 1:58 PM
12,Accept,10/3/22 1:58 PM
6,Accept,10/3/22 2:39 PM
6,Accept,10/3/22 2:39 PM
6,Accept,10/3/22 2:39 PM
6,Accept,10/3/22 2:39 PM
6,Accept,10/3/22 2:39 PM
6,Accept,10/3/22 2:39 PM
6,Accept,10/3/22 2:39 PM
6,Accept,10/12/22 2:18 PM
6,Accept,10/12/22 2:18 PM
6,Accept,10/12/22 2:18 PM
6,Accept,10/12/22 2:18 PM
6,Accept,10/12/22 2:18 PM
50,Accept,10/12/22 3:08 PM
50,Accept,10/12/22 3:08 PM
50,Accept,10/12/22 3:08 PM
50,Accept,10/12/22 3:08 PM
52,Accept,10/12/22 3:08 PM
52,Accept,10/12/22 3:08 PM
52,Accept,10/12/22 3:08 PM
52,Accept,10/12/22 3:08 PM
56,Accept,10/12/22 3:08 PM
56,Accept,10/12/22 3:08 PM
56,Accept,10/12/22 3:08 PM
56,Accept,10/12/22 3:08 PM
56,Accept,10/12/22 3:08 PM
8040,Accept,10/12/22 3:08 PM
8040,Accept,10/12/22 3:08 PM
8040,Accept,10/12/22 3:08 PM
8040,Accept,10/12/22 3:08 PM
8040,Accept,10/12/22 3:08 PM
8040,Accept,10/13/22 1:55 PM
8040,Accept,10/13/22 1:55 PM
8040,Accept,10/13/22 1:55 PM
8040,Accept,10/13/22 1:55 PM
8010,Accept,10/13/22 1:55 PM
8010,Accept,10/13/22 1:55 PM
8010,Accept,10/13/22 1:55 PM
8010,Accept,10/13/22 1:55 PM
8010,Accept,10/13/22 1:55 PM
8060,Accept,10/13/22 1:55 PM
8060,Accept,10/13/22 1:55 PM
8060,Accept,10/13/22 1:55 PM
8060,Accept,10/13/22 1:55 PM
51,Accept,10/13/22 5:22 PM
51,Accept,10/13/22 5:22 PM
51,Accept,10/13/22 5:22 PM
51,Accept,10/13/22 5:22 PM
51,Accept,10/13/22 5:22 PM
8040,Accept,9/28/22 4:27 PM
8040,Accept,9/28/22 4:28 PM
8040,Accept,9/28/22 4:28 PM
8040,Accept,9/28/22 4:28 PM
52,Accept,9/28/22 12:33 PM
52,Accept,9/28/22 12:33 PM
52,Accept,9/28/22 12:33 PM
52,Accept,9/28/22 12:33 PM
8010,Accept,9/28/22 12:33 PM
8010,Accept,9/28/22 12:33 PM
8010,Accept,9/28/22 12:33 PM
8010,Accept,9/28/22 12:33 PM
8010,Accept,9/28/22 12:33 PM
8040,Accept,9/28/22 4:28 PM
6,Accept,9/28/22 3:28 PM
6,Accept,9/28/22 3:28 PM
6,Accept,9/28/22 3:28 PM
6,Accept,9/28/22 3:28 PM
56,Accept,9/28/22 4:27 PM
56,Accept,9/28/22 4:27 PM
56,Accept,9/28/22 4:27 PM
56,Accept,9/28/22 4:27 PM
56,Accept,9/28/22 4:27 PM
50,Accept,10/21/22 12:17 PM
50,Accept,10/21/22 12:17 PM
6,Accept,10/21/22 12:32 PM
6,Accept,10/21/22 12:32 PM
6,Accept,10/21/22 12:32 PM
6,Accept,10/21/22 12:32 PM
12,Accept,10/21/22 12:40 PM
12,Accept,10/21/22 12:40 PM
12,Accept,10/21/22 12:40 PM
12,Accept,10/21/22 12:40 PM
12,Accept,10/21/22 12:40 PM
8010,Accept,10/21/22 1:09 PM
8010,Accept,10/21/22 1:09 PM
8010,Accept,10/21/22 1:09 PM
8010,Accept,10/21/22 1:09 PM
8040,Accept,10/21/22 10:37 AM
8040,Accept,10/21/22 10:37 AM
8040,Accept,10/21/22 10:37 AM
8040,Accept,10/21/22 10:37 AM
52,Accept,10/21/22 11:26 AM
52,Accept,10/21/22 11:26 AM
52,Accept,10/21/22 11:26 AM
52,Accept,10/21/22 11:26 AM
47,Accept,10/21/22 3:11 PM
47,Accept,10/21/22 3:11 PM
47,Accept,10/21/22 3:11 PM
47,Accept,10/21/22 3:11 PM
47,Accept,10/21/22 3:11 PM
51,Accept,10/21/22 2:06 PM
51,Accept,10/21/22 2:07 PM
51,Accept,10/21/22 2:07 PM
51,Accept,10/21/22 2:07 PM
51,Accept,10/21/22 2:07 PM
51,Accept,10/21/22 2:07 PM
56,Accept,10/21/22 4:28 PM
56,Accept,10/21/22 4:28 PM
56,Accept,10/21/22 4:28 PM
56,Accept,10/21/22 4:28 PM
56,Accept,10/21/22 4:28 PM
56,Accept,10/21/22 4:28 PM
8060,Accept,9/20/22 4:19 PM
8060,Accept,9/20/22 4:19 PM
8060,Accept,9/20/22 4:19 PM
47,Accept,9/20/22 4:19 PM
47,Accept,9/20/22 4:19 PM
47,Accept,9/20/22 4:19 PM
47,Accept,9/20/22 4:19 PM
56,Accept,9/20/22 4:21 PM
56,Accept,9/20/22 4:21 PM
56,Accept,9/20/22 4:21 PM
56,Accept,9/20/22 4:21 PM
56,Accept,9/20/22 4:21 PM
56,Accept,9/20/22 4:21 PM
8060,Accept,11/22/22 11:52 AM
8060,Accept,11/22/22 11:52 AM
8060,Accept,11/22/22 11:52 AM
8060,Accept,11/22/22 11:52 AM
56,Accept,11/22/22 12:18 PM
56,Accept,11/22/22 12:18 PM
56,Accept,11/22/22 12:18 PM
56,Accept,11/22/22 12:18 PM
56,Accept,11/22/22 12:18 PM
56,Accept,11/22/22 12:18 PM
56,Accept,11/22/22 12:18 PM
8010,Accept,11/22/22 12:57 PM
8010,Accept,11/22/22 12:57 PM
8010,Accept,11/22/22 12:57 PM
8010,Accept,11/22/22 12:57 PM
6,Accept,11/22/22 1:47 PM
6,Accept,11/22/22 1:47 PM
6,Accept,11/22/22 1:47 PM
6,Accept,11/22/22 1:47 PM
6,Accept,11/22/22 1:47 PM
52,Accept,11/22/22 12:57 PM
52,Accept,11/22/22 12:57 PM
52,Accept,11/22/22 12:57 PM
52,Accept,11/22/22 12:57 PM
52,Accept,11/22/22 12:57 PM
52,Accept,11/22/22 12:57 PM
52,Accept,11/22/22 12:57 PM
52,Accept,11/22/22 1:13 PM
52,Accept,11/22/22 1:13 PM
52,Accept,11/22/22 1:13 PM
52,Accept,11/22/22 1:13 PM
52,Accept,11/22/22 1:13 PM
50,Accept,11/22/22 1:30 PM
50,Accept,11/22/22 1:30 PM
50,Accept,11/22/22 1:30 PM
50,Accept,11/22/22 1:30 PM
50,Accept,11/22/22 1:30 PM
8040,Accept,11/22/22 1:45 PM
8040,Accept,11/22/22 1:45 PM
